201;10;01;2013/000160;EQUIPAMIENTO ARCHIVO DE VILLA, C/ CONDE DUQUE, 11;289191.8
201;10;02;2013/000279;EQUIPAMIENTO IMPRENTA ARTESANAL, C/ CONCEPCIÓN JERÓNIMA, 15;9175.65
211;08;02;2013/010138;HIDRANTES DISTRITO CARABANCHEL. INSTALACIÓN;5584.6
216;08;02;2013/020138;HIDRANTES DISTRITO HORTALEZA. INSTALACIÓN;5448.29
217;08;02;2013/030138;HIDRANTES DISTRITO VILLAVERDE. INSTALACIÓN;5841.69
209;08;02;2013/040138;HIDRANTES DISTRITO MONCLOA-ARAVACA. INSTALACIÓN;3131.1
208;08;02;2013/050138;HIDRANTES DISTRITO FUENCARRAL-EL PARDO. INSTALACIÓN;4775.14
217;06;01;2013/000313;ACTUACIÓN MEDIOAMBIENTAL PARA AMPLIACIÓN USOS RECREATIVOS RÍO MANZANARES;14278
998;09;04;2005/060823;ESTANQUE DE TORMENTAS  ARROYO FRESNO. CONSTRUCCIÓN;1085706.32
209;09;04;2009/000490;ESTACIÓN REGENERADORA AGUAS RESIDUALES VIVEROS DE LA VILLA. CONSTRUCCIÓN;0
219;09;04;2011/000211;ERAR SUR ORIENTAL. OPTIMIZACIÓN DEL TRATAMIENTO DE AGUAS RESIDUALES;14450
209;06;04;2010/000479;C/PRÍNCIPE DE VIANA, 3. OBRAS DE URBANIZACIÓN;0
213;06;04;2010/000524;C/ JOSÉ PAULETE, 24. OBRAS DE URBANIZACIÓN;6908.42
209;06;04;2011/000164;C/ JIMENA MENÉNDEZ PIDAL. OBRAS DE URBANIZACIÓN;79793.54
202;06;04;2011/000333;C/ MÉNDEZ ALVARO, 44 Y 54. OBRAS DE URBANIZACIÓN;14457.55
209;06;04;2011/000363;AV. VICTORIA, 65. OBRAS DE URBANIZACIÓN;0
209;06;04;2011/000364;C/ ADRIÁN ANDRÉS, 1 C/V. C/ SAN GERARDO. OBRAS DE URBANIZACIÓN;0
211;06;04;2012/000301;C/ TORDESILLAS, 23, 25 Y 27. OBRAS DE URBANIZACIÓN;72725.58
998;08;02;2013/000088;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 1;0
201;08;02;2013/010088;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CENTRO;1422966.03
202;08;02;2013/020088;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DTO. ARGANZUELA;594348.14
207;08;02;2013/030088;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CHAMBERÍ;792313.2
998;08;02;2013/000089;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 2;0
205;08;02;2013/010089;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2. DTO. CHAMARTÍN;957952.62
203;08;02;2013/020089;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2. DTO. RETIRO;354369.34
204;08;02;2013/030089;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-2. DTO. SALAMANCA;880323.49
998;08;02;2013/000090;RENOVACIÓN INTEGRAL DE INSTALACIONES Y PAVIMENTOS. PRIS ZONA 3;0
206;08;02;2013/010090;RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-3 DISTRITO TETUÁN;523125.94
998;01;01;2011/000413;APLICACIONES INFORMÁTICAS SERVICIO DE BOMBEROS;0
999;00;01;2013/000129;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA DE GOBIERNO DE URBANISMO;211.75
999;00;01;2013/000129;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA DE GOBIERNO DE URBANISMO;7488.69
999;00;01;2013/000129;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS ÁREA DE GOBIERNO DE URBANISMO;0
999;00;01;2013/000132;EQUIPAMIENTO SERVICIOS DE PLANIFICACIÓN URBANÍSTICA;5670.79
999;00;01;2006/000513;SOPORTES Y DESARROLLOS CARTOGRÁFICOS URBANISMO;55225.34
998;06;00;2003/001006;ADQUISICIÓN DE SUELO EN PARQUE LINEAL MANZANARES SUR. ZONA VERDE;1957031.85
208;06;00;2003/001025;ADQUISICIÓN DE SUELO CONEXIÓN VENTISQUERO DE LA CONDESA M-40. VIARIO;424350.95
219;06;00;2003/001044;ADQUISICIÓN DE SUELO EN CUÑA VERDE DE VICÁLVARO. ZONA VERDE;44724.19
208;06;00;2003/001065;ADQUISICIÓN DE SUELO M-40 DISTRIBUIDOR NORTE;3189514.68
209;06;00;2003/001066;ADQUISICIÓN DE SUELO M-40 DISTRIBUIDOR OESTE;81074.87
221;06;00;2003/001069;ADQUISICIÓN DE SUELO EN LA C/ AYERBE. VIARIO;163920.77
206;06;00;2003/001178;ADQUISICIÓN SUELO HUERTA DEL OBISPO. ZONA VERDE;8512373.26
213;06;00;2003/001276;ADQUISICIÓN DE SUELO C/ENRIQUE VELASCO, 19. VIARIO;36776.11
220;06;00;2003/001330;NUEVA CONEXIÓN CN-II Y DISTRIBUIDOR ESTE. ADQUISICIÓN DE SUELO;28482.08
219;06;00;2003/001333;ADQUISICIÓN SUELO C/VILLABLANCA C/V Cº DE AMBROZ. VIARIO;761571.87
210;06;00;2004/001069;ADQUISICIÓN DE SUELO PARA AMPLIACIÓN AVENIDA DE LA AVIACIÓN;104594.88
218;06;00;2004/001080;ADQUISICIÓN DE SUELO EN LA PLAZA DE JUAN DE MALASAÑA;1123.98
201;03;00;2013/140005;CENTRO DE DÍA DE ALZHEIMER CARMEN CONDE, C/ AVE MARÍA, 6. OBRAS DE CONSERVACIÓN;100.55
201;03;01;2013/150005;CENTRO DE MAYORES ANTÓN MARTÍN, C/ CABEZA, 14. OBRAS DE CONSERVACIÓN;9.68
201;00;03;2013/160005;EDIFICIO ESCUELAS PÍAS, C/ HORTALEZA, 69. CONSERVACIÓN ESPACIOS COMUNES;218.04
202;05;00;2013/000009;OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO ARGANZUELA;0
202;05;00;2013/010009;COLEGIO PÚBLICO LEGADO CRESPO, Pº ACACIAS, 2. OBRAS DE CONSERVACIÓN;6617.89
202;05;00;2013/020009;COLEGIO PÚBLICO SAN EUGENIO Y SAN ISIDRO, C/ PEÑUELAS, 31. ACONDICIONAMIENTO;25620.44
202;05;00;2013/030009;COLEGIO PÚBLICO MENÉNDEZ PELAYO, C/ MÉNDEZ ÁLVARO, 16. OBRAS DE CONSERVACIÓN;7424.27
202;05;00;2013/040009;COLEGIO PÚBLICO JOAQUÍN COSTA, Pº PONTONES, 8. OBRAS DE ACONDICIONAMIENTO;21043.41
202;05;00;2013/050009;COLEGIO PÚBLICO TIRSO DE MOLINA, C/ BRONCE, 1. OBRAS DE ACONDICIONAMIENTO;23435.71
202;05;00;2013/060009;COLEGIO PÚBLICO TOMÁS BRETÓN, C/ ALEJANDRO DUMAS, 4. ACONDICIONAMIENTO;38138.63
202;05;00;2013/070009;COLEGIO PÚBLICO MIGUEL DE UNAMUNO, C/ ALICANTE, 5. OBRAS DE ACONDICIONAMIENTO;34546.42
202;05;01;2013/080009;ESCUELA INFANTIL EL ALBA, C/ TOLEDO, 181. OBRAS DE CONSERVACIÓN;13537.84
202;05;01;2013/090009;ESCUELA INFANTIL EL BOSQUE, C/ DELICIAS, 32. OBRAS DE ACONDICIONAMIENTO;22381
202;05;01;2013/100009;ESCUELA INFANTIL EL BARBERILLO DE LAVAPIÉS, C/ GRANITO, 32. OBRAS DE CONSERVACIÓN;7259.51
202;11;01;2013/000340;EQUIPAMIENTO CENTRO DEPORTIVO  ARGANZUELA, C/ALICANTE, 14;2848.64
202;11;01;2013/000341;EQUIPAMIENTO INSTALACIÓN DEPORTIVA CENTRO INTEGRADO DE ARGANZUELA;5588.23
202;11;01;2013/000342;EQUIPAMIENTO INSTALACIÓN DEPORTIVA MARQUJÉS DE SAMARANCH;840.5
202;11;01;2013/000343;EQUIPAMIENTO CENTRO DEPORTIVO PEÑUELAS;840.49
217;09;04;2012/000109;PARQUE PLATA Y CASTAÑAR. DEPÓSITO AGUA REGENERADA;10882.74
216;09;04;2013/000252;RED APROVECHAMIENTO RECURSOS HÍDRICOS ALTERNATIVOS.PARQUES JUAN PABLO II Y JUAN CARLOS I;9861.5
998;09;04;2013/000253;CONEXIÓN REDES DE AGUA REGENERADA O´DONELL-RETIRO. SUMINISTRO ALTERNATIVO;9801
218;09;04;2013/000301;AMPLIACIÓN TERCIARIO ERAR LA GAVIA;36451.25
219;09;04;2009/000540;ESTANQUE DE TORMENTAS DE LOS MIGUELES. CONSTRUCCIÓN;2379398.83
213;09;04;2010/000532;CENTRO MANTENIMIENTO ZONA INFERIOR RÍO MANZANARES. RECONSTRUCCIÓN;20917.96
998;08;00;2010/000101;ADAPTACIÓN INSTALACIONES DE ALUMBRADO PÚBLICO A NORMATIVA;0
204;08;00;2010/040101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. SALAMANCA;501367.74
