998;01;02;2014/000096;ADQUISICIÓN MATERIAL PROTECCIÓN AGENTES CONTAMINANTES SAMUR PROTECCIÓN-CIVIL;19460.67
998;01;02;2014/000095;AUTOBUS SAMUR - PROTECCIÓN CIVIL. ADAPTACIÓN;186340
998;01;02;2014/000084;EQUIPOS DE COMUNICACIÓN SAMUR - PROTECCIÓN CIVIL;82409.08
203;10;06;2014/000120;MONUMENTO A LAS VÍCTIMAS DEL 11-M DE ATOCHA. REFORMA;0
203;10;06;2014/000121;MONUMENTO A ALFONSO XII. RESTAURACIÓN;0
201;00;03;2014/000122;IGLESIA DE LAS MARAVILLAS. RESTAURACIÓN;2989.12
201;10;06;2014/000123;RESTAURACIÓN DE LA MURALLA ISLÁMICA;20479.25
201;10;02;2014/000166;MUSEO DE HISTORIA DE MADRID. REHABILITACIÓN ZONA CAPILLA;0
204;10;06;2014/000433;ESCULTURA A BLAS DE LEZO, PZA. DEL DESCUBRIMIENTO. INSTALACIÓN;0
212;10;00;2006/000765;BIBLIOTECA MUNICIPAL ORCASUR. AMPLIACIÓN;1066607.51
201;10;03;2014/000357;COMPLEJO CONDE DUQUE. INSTALACIONES DE SEGURIDAD;0
208;10;04;2014/000358;TEATRO MADRID, AV. MONFORTE DE LEMOS 60. INSTALACIONES;6359.58
998;09;04;2013/000253;CONEXIÓN REDES DE AGUA REGENERADA O´DONELL-RETIRO. SUMINISTRO ALTERNATIVO;80000
218;09;04;2013/000301;AMPLIACIÓN TERCIARIO ERAR LA GAVIA;1589077.02
214;09;04;2014/007289;APROVECHAMIENTO AGUAS RESIDUALES PARA CLIMATIZACIÓN CENTRO DEPORTIVO MORATALAZ;0
998;08;00;2010/000101;ADAPTACIÓN INSTALACIONES DE ALUMBRADO PÚBLICO A NORMATIVA;0
201;08;00;2010/010101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CENTRO;3555.07
202;08;00;2010/020101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. ARGANZUELA;1235.48
203;08;00;2010/030101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. RETIRO;6.91
204;08;00;2010/040101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. SALAMANCA;155367.6
205;08;00;2010/050101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMARTÍN;399821.93
206;08;00;2010/060101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. TETUÁN;5539.67
207;08;00;2010/070101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMBERÍ;24740.99
208;08;00;2010/080101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO NORMATIVA.FUENCARRAL-EL PARDO;408.34
209;08;00;2010/090101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. MONCLOA-ARAVACA;19120.25
210;08;00;2010/100101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. LATINA;156225.65
211;08;00;2010/110101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CARABANCHEL;72816.01
212;08;00;2010/120101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. USERA;4586.41
213;08;00;2010/130101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. PUENTE VALLECAS;113781.91
214;08;00;2010/140101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. MORATALAZ;3635.03
215;08;00;2010/150101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CIUDAD LINEAL;12441.59
216;08;00;2010/160101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. HORTALEZA;100307.91
217;08;00;2010/170101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. VILLAVERDE;182.24
218;08;00;2010/180101;ADAPTACIÓN NORMATIVA ALUMBRADO PÚBLICO A  NORMATIVA. VILLA VALLECAS;12174.45
219;08;00;2010/190101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. VICÁLVARO;52392.6
220;08;00;2010/200101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. SAN BLAS - CANILLEJAS;22164.72
221;08;00;2010/210101;ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. BARAJAS;126.3
217;08;00;2013/000119;SISTEMAS ILUMINACIÓN EFICIENCIA ENERGÉTICA TECNOLOGÍA LED. VILLAVERDE;148986.22
998;01;01;2014/000078;UTILES Y HERRAMIENTAS PARA EL SERVICIO DE BOMBEROS;1316502.18
998;01;01;2011/000091;UTILES Y HERRAMIENTAS PARA EL SERVICIO DE BOMBEROS;1527931.67
998;01;01;2011/000092;VEHÍCULOS APOYO SERVICIO DE BOMBEROS. ADQUISICIÓN;0
998;01;01;2011/000411;EQUIPAMIENTO PARQUES DE BOMBEROS;0
204;01;01;2013/000348;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 2, C/ RUFINO BLANCO, 4;834.74
212;01;01;2013/000349;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 5, Pº SANTA MARÍA DE LA CABEZA, 95;834.74
217;01;01;2013/000350;EQUIPAMIENTO PARQUE DE BOMBEROS º 10, C/ SAN NORBERTO, 56;834.74
207;01;01;2013/000354;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 1, C/ SANTA ENGRACIA, 118;834.74
201;01;01;2013/000355;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 3, GLORIETA PUERTA DE TOLEDO, 6;834.74
206;01;01;2013/000356;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 4, C/ EMILIA, 36;834.74
201;01;01;2013/000357;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 6, C/ IMPERIAL, 8;834.74
220;01;01;2013/000358;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 7, AV. DE HELLÍN, 52;834.74
213;01;01;2013/000359;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 8, C/ PÍO FELIPE, S/N;834.74
208;01;01;2013/000360;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 9, C/ MONFORTE DE LEMOS S/N;1334.31
216;01;01;2013/000361;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 11, C/ MESENA S/N;834.74
210;01;01;2013/000362;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 12, AV. DE LOS POBLADOS, 48;834.76
217;01;01;2013/000364;TALLER-ALMACÉN DE BOMBEROS, C/ SAN NORBERTO, 54. ADQUISICIÓN DE BIENES;64922.36
998;01;01;2014/000079;EQUIPAMIENTO PARQUES DE BOMBEROS;0
210;10;00;2014/007073;SALA DE LECTURA Pº DE EXTREMADURA. OBRAS DE ACONDICIONAMIENTO;33374.92
210;10;00;2014/007074;SALA DE LECTURA MAQUEDA. OBRAS DE ACONDICIONAMIENTO;33097.55
210;10;03;2014/007075;CENTRO CULTURAL MIGUEL HERNANDEZ. OBRAS DE CONSERVACIÓN;14323.13
210;10;03;2014/007076;CENTRO CULTURAL ALMIRANTE CHURRUCA.FACHADAS Y OTRAS OBRAS DE ADECUACIÓN Y MEJORA;54540.4
210;10;03;2014/007077;CENTRO SOCIOCULTURAL DE LATINA. OBRAS DE CONSERVACIÓN;29835.87
210;10;03;2014/007078;CENTRO CULTURAL CAMPAMENTO. OBRAS DE CONSERVACIÓN Y MEJORA;16984.37
211;03;00;2014/000350;EQUIPAMIENTO CENTRO DE DÍA Y MAYORES FRANCISCO DE GOYA;2552.76
211;05;00;2014/000035;OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO CARABANCHEL;0
211;05;00;2014/010035;COLEGIO PÚBLICO CAPITÁN CORTÉS, C/ MONSEÑOR OSCAR ROMERO, 17. CONSERVACIÓN;348.46
209;09;00;2014/010221;VIVEROS MUNICIPALES MIGAS CALIENTES. MAQUINARIA DE MANTENIMIENTO;0
220;09;00;2014/020221;PARQUE TORRE ARIAS. MAQUINARIA DE MANTENIMIENTO;24421.08
209;09;00;2014/030221;PARQUE DE LA CASA DE CAMPO. MAQUINARIA PARA MANTENIMIENTO;0
203;09;00;2014/040221;JARDINES DEL BUEN RETIRO. MAQUINARIA PARA MANTENIMIENTO;18648.96
203;09;00;2014/050221;VIVEROS MUNICIPALES ESTUFAS DEL RETIRO. MAQUINARIA DE MANTENIMIENTO;0
209;09;00;2014/060221;VIVEROS MUNICIPALES CASA DE CAMPO. MAQUINARIA DE MANTENIMIENTO;0
220;09;00;2014/000326;PARQUE DE TORRE ARIAS. ADQUISICIÓN DE ÚTILES Y HERRAMIENTAS MANTENIMIENTO.;3999.96
998;09;07;2014/000446;OTROS GASTOS SERVICIO CONTROL AMBIENTAL;0
998;09;07;2014/000463;SERVICIO DE CONTROL AMBIENTAL. HERRAMIENTAS DE CONTROL E INSPECCIÓN;28095.39
998;09;07;2014/007284;SERVICIO DE CONTROL AMBIENTAL. HERRAMIENTAS DE CONTROL E INSPECCIÓN;0
998;09;07;2014/000387;SERVICIO DE CONTROL AMBIENTAL. EQUIPAMIENTO DE CONTROL E INSPECCIÓN;2783
998;09;07;2014/007285;SERVICIO DE CONTROL AMBIENTAL. MEJORA HERRAMIENTAS INFORMÁTICAS;0
219;14;01;2014/007264;FACTORÍA INDUSTRIAL. CONSTRUCCIÓN MURO DE CONTENCIÓN;44997.48
219;14;01;2014/007266;FACTORÍA INDUSTRIAL. CONSTRUCCIÓN MARQUESINA METÁLICA DE ATENCIÓN USUARIOS;49850.53
998;14;01;2014/007267;MERCADOS MUNICIPALES. INSTALACIÓN Y MONTAJE CARTELERÍA EXTERIOR;13999.7
998;14;01;2014/007268;VIVEROS DE EMPRESAS. INSTALACIÓN Y MONTAJE CARTELERÍA EXTERIOR;8845.1
217;14;01;2008/000711;CATEDRAL DE LAS NUEVAS TECNOLOGÍAS EN NAVE TORROJA. ADAPTACIÓN;17045.5
205;14;00;2014/007257;MERCADO DE SAN CRISTOBAL OBRAS DE REFORMA Y ACCESIBILIDAD;34000
213;14;00;2014/007258;MERCADO DE NUMANCIA. OBRAS DE REFORMA;58899.7
219;14;00;2014/007259;MERCADO DE VICÁLVARO. OBRAS DE REFORMA;34898.01
202;14;00;2014/007260;MERCADO GUILLERMO DE OSMA. ADAPTACIÓN A NORMATIVA DE PREVENCIÓN DE INCENDIOS;60457.72
205;14;00;2014/007261;MERCADO DE PROSPERIDAD. OBRAS DE REFORMA;40311.15
212;14;00;2014/007262;MERCADO JESÚS DEL GRAN PODER. OBRAS DE ADECUACIÓN;2072.34
214;14;01;2014/007263;VIVERO DE MORATALAZ. DESAGÜE PARA LA RECOGIDA Y CONDUCCIÓN DE AGUAS PLUVIALES;36713.82
219;14;01;2014/007265;FACTORÍA INDUSTRIAL. RECOGIDA AGUAS PLUVIALES EN LAS PUERTAS DE LAS NAVES;29947.5
220;01;01;2013/000358;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 7, AV. DE HELLÍN, 52;6853.21
213;01;01;2013/000359;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 8, C/ PÍO FELIPE, S/N;9708.71
208;01;01;2013/000360;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 9, C/ MONFORTE DE LEMOS S/N;9423.16
216;01;01;2013/000361;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 11, C/ MESENA S/N;6853.21
210;01;01;2013/000362;EQUIPAMIENTO PARQUE DE BOMBEROS Nº 12, AV. DE LOS POBLADOS, 48;6853.21
217;01;01;2013/000364;TALLER-ALMACÉN DE BOMBEROS, C/ SAN NORBERTO, 54. ADQUISICIÓN DE BIENES;87067.68
213;01;01;2014/000208;EQUIPAMIENTO ESCUELA DE BOMBEROS, C/ BOADA, S/N;4854.35
998;01;01;2011/000412;PARQUES DE BOMBEROS. REFORMA INSTALACIONES;0
208;01;01;2013/000289;PARQUE DE BOMBEROS Nº 9, AV. MONFORTE DE LEMOS S/N. REFORMA DE INSTALACIONES;57857.65
204;01;01;2013/000290;PARQUE DE BOMBEROS Nº 2, C/ RUFINO BLANCO, 4. REFORMA DE INSTALACIONES;544.5
212;01;01;2013/000291;PARQUE DE BOMBEROS Nº 5, Pº SANTA MARÍA DE LA CABEZA, 95. REFORMA INSTALACIONES;34605.85
213;01;01;2014/000263;PARQUE DE BOMBEROS Nº 8, C/BOADA, 4. INSTALACIONES;12909.89
201;01;01;2014/000453;PARQUE DE BOMBEROS Nº 3, C/ RONDA DE SEGOVIA, 95. INSTALACIÓN COCINA INDUSTRIAL;18331.62
998;01;01;2011/000092;VEHÍCULOS APOYO SERVICIO DE BOMBEROS. ADQUISICIÓN;0
998;01;01;2014/000080;EQUIPOS DE COMUNICACIÓN PARA EL SERVICIO DE BOMBEROS;0
998;01;01;2011/000410;EQUIPOS DE COMUNICACIÓN SERVICIOS DE BOMBEROS;81312
217;11;02;2013/000122;DEPORTIVO BÁSICO BARRIO BUTARQUE C/ESTEFANITA. CONSTRUCCIÓN;1776677.34
998;01;01;2011/000413;APLICACIONES INFORMÁTICAS SERVICIO DE BOMBEROS;0
999;00;01;2014/000201;SERVICIOS ADMINISTRATIVOS. URBANISMO Y VIVIENDA. INSTALACIONES DE SEGURIDAD;13443.14
999;00;01;2014/000210;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DE URBANISMO Y VIVIENDA;1609.37
999;00;01;2014/000132;SERVICIOS URBANISMO Y VIVIENDA. ADQUISICIÓN DE DISCOS DUROS;999.85
999;00;01;2006/000513;SOPORTES Y DESARROLLOS CARTOGRÁFICOS URBANISMO;53565.41
998;06;00;2003/001006;ADQUISICIÓN DE SUELO EN PARQUE LINEAL MANZANARES SUR. ZONA VERDE;1630449.08
208;06;00;2003/001025;ADQUISICIÓN DE SUELO CONEXIÓN VENTISQUERO DE LA CONDESA M-40. VIARIO;102180.82
210;06;00;2003/001060;ADQUISICIÓN DE SUELO C/CARMEN BARRIOS. ZONA VERDE;89106.35
208;06;00;2003/001065;ADQUISICIÓN DE SUELO M-40 DISTRIBUIDOR NORTE;0
221;06;00;2003/001069;ADQUISICIÓN DE SUELO EN LA C/ AYERBE. VIARIO;24710.08
213;06;00;2003/001103;ADQUISICIÓN DE SUELO EN Bº STA. CATALINA MANZANARES SUR. ZONA VERDE;81525.76
206;06;00;2003/001178;ADQUISICIÓN SUELO HUERTA DEL OBISPO. ZONA VERDE;945460.26
219;06;00;2003/001333;ADQUISICIÓN SUELO C/VILLABLANCA C/V Cº DE AMBROZ. VIARIO;499149.18
210;06;00;2004/001079;ADQUISICIÓN SUELO PARQUE CUÑA VERDE DE LATINA;60462.64
206;06;00;2005/030090;ADQUISICIÓN SUELO AV.PAMPLONA CON FRANCOS RODRIGUEZ. VIARIO;73094.69
208;06;00;2005/040090;ADQUISICIÓN SUELO C/ARROYO FRESNO Y AV.CARDENAL HERRERA ORIA. VIARIO;1009360.27
218;06;00;2005/001472;ADQUISICIÓN DE SUELO EN NUEVOS ACCESOS AL VERTEDERO DE VILLA DE VALLECAS;50990.03
211;06;04;2010/000428;C/ POLVORANCA Y C/ GUITARRA, 8. URBANIZACIÓN;63223.34
